height,weight,label 
176,62,normal
159,74,fat
177,78,normal
167,47,thin
176,74,normal
179,71,normal
185,81,normal
188,53,thin
176,50,thin
167,71,fat
146,52,normal
148,82,fat
186,77,normal
187,79,normal
165,54,normal
159,63,normal
148,81,fat
175,84,fat
163,45,thin
168,51,thin
190,77,normal
168,66,normal
167,70,fat
172,66,normal
171,43,thin
169,57,normal
169,48,thin
171,61,normal
183,54,thin
186,60,thin
157,51,normal
165,44,thin
146,74,fat
159,81,fat
180,63,normal
173,72,normal
182,63,normal
187,43,thin
183,68,normal
171,59,normal
157,55,normal
167,64,normal
143,81,fat
154,72,fat
150,60,fat
153,68,fat
173,43,thin
149,59,fat
143,54,fat
171,56,normal
157,61,normal
183,54,thin
179,49,thin
145,69,fat
171,85,fat
182,73,normal
154,71,fat
183,77,normal
175,84,fat
140,49,fat
189,48,thin
162,49,normal
159,53,normal
173,69,normal
186,54,thin
184,85,fat
170,85,fat
165,69,fat
158,52,normal
140,81,fat
146,84,fat
161,68,fat
172,41,thin
165,77,fat
172,52,thin
152,62,fat
190,67,normal
141,66,fat
161,73,fat
168,61,normal
158,68,fat
141,75,fat
163,77,fat
149,79,fat
154,71,fat
167,44,thin
190,45,thin
160,72,fat
165,51,normal
169,56,normal
158,51,normal
177,53,thin
140,79,fat
179,46,thin
185,64,normal
142,42,normal
142,43,normal
172,55,normal
183,55,thin
182,46,thin
179,55,thin
188,59,thin
140,74,fat
176,58,normal
155,70,fat
158,78,fat
146,79,fat
180,49,thin
182,54,thin
172,63,normal
142,66,fat
172,43,thin
184,70,normal
186,76,normal
152,73,fat
184,54,thin
157,68,fat
175,55,thin
148,85,fat
155,56,normal
157,67,fat
160,75,fat
150,78,fat
153,42,thin
175,60,normal
180,61,normal
170,80,fat
171,74,fat
163,56,normal
166,75,fat
188,51,thin
144,84,fat
159,73,fat
178,52,thin
181,56,thin
145,47,normal
145,79,fat
187,58,thin
189,61,thin
173,73,normal
156,69,fat
160,68,fat
142,84,fat
183,42,thin
180,40,thin
171,49,thin
154,43,thin
172,78,fat
168,50,thin
186,82,normal
172,65,normal
169,59,normal
149,77,fat
178,58,thin
166,66,normal
175,49,thin
182,69,normal
141,54,fat
146,40,normal
180,54,thin
187,71,normal
184,78,normal
185,71,normal
177,58,normal
164,40,thin
140,66,fat
169,78,fat
163,42,thin
184,48,thin
145,43,normal
187,76,normal
148,73,fat
172,64,normal
141,60,fat
186,57,thin
150,53,normal
158,46,thin
159,67,fat
155,66,fat
178,65,normal
152,43,normal
173,79,fat
153,60,fat
155,75,fat
151,82,fat
177,62,normal
162,70,fat
171,45,thin
160,42,thin
165,46,thin
172,61,normal
169,72,fat
142,61,fat
180,75,normal
182,43,thin
146,61,fat
167,84,fat
184,59,thin
148,52,normal
160,40,thin
169,54,normal
170,75,fat
161,67,fat
161,50,normal
180,70,normal
165,74,fat
167,50,thin
146,76,fat
179,72,normal
190,83,normal
146,63,fat
167,77,fat
157,75,fat
150,41,thin
151,64,fat
167,80,fat
144,69,fat
162,70,fat
182,47,thin
175,66,normal
167,77,fat
180,67,normal
183,48,thin
183,73,normal
177,41,thin
179,82,fat
154,45,normal
149,77,fat
140,43,normal
140,58,fat
172,48,thin
161,68,fat
182,79,normal
144,55,fat
165,79,fat
143,44,normal
140,41,normal
178,51,thin
141,57,fat
185,69,normal
151,59,fat
153,54,normal
151,79,fat
185,77,normal
181,62,normal
161,40,thin
146,50,normal
188,64,thin
143,42,normal
153,58,normal
161,64,normal
154,82,fat
157,55,normal
161,77,fat
178,52,thin
159,48,normal
170,83,fat
166,58,normal
145,46,normal
145,84,fat
140,76,fat
175,51,thin
145,79,fat
180,60,normal
164,65,normal
187,84,normal
190,59,thin
143,76,fat
174,83,fat
150,40,thin
164,64,normal
175,69,normal
169,72,fat
188,85,normal
177,43,thin
173,47,thin
141,68,fat
185,70,normal
189,65,thin
182,60,thin
144,60,fat
155,51,normal
159,61,normal
144,64,fat
143,57,fat
175,67,normal
173,71,normal
185,40,thin
169,47,thin
142,56,fat
177,83,fat
141,51,fat
185,66,normal
145,64,fat
160,49,normal
155,62,fat
140,40,normal
171,81,fat
172,71,normal
157,41,thin
189,60,thin
171,83,fat
180,50,thin
152,70,fat
182,60,thin
185,52,thin
180,45,thin
190,63,thin
170,48,thin
169,62,normal
152,66,fat
165,46,thin
184,82,normal
162,61,normal
173,50,thin
187,67,normal
185,71,normal
183,53,thin
154,73,fat
154,81,fat
150,63,fat
152,74,fat
173,57,normal
182,76,normal
179,69,normal
162,60,normal
153,84,fat
141,52,fat
145,55,fat
176,50,thin
182,50,thin
177,42,thin
183,51,thin
162,53,normal
175,65,normal
141,41,normal
176,48,thin
190,82,normal
170,79,fat
190,75,normal
189,65,thin
183,52,thin
140,66,fat
187,81,normal
179,65,normal
187,42,thin
181,78,normal
164,72,fat
176,68,normal
174,61,normal
178,42,thin
162,53,normal
173,59,normal
180,56,thin
190,57,thin
177,76,normal
190,62,thin
185,49,thin
162,78,fat
150,78,fat
162,57,normal
151,76,fat
157,74,fat
185,85,normal
182,53,thin
155,81,fat
145,41,normal
170,67,normal
170,76,fat
171,72,normal
145,50,normal
172,41,thin
154,65,fat
169,59,normal
141,60,fat
150,81,fat
177,43,thin
165,53,normal
159,52,normal
164,73,fat
161,48,normal
150,59,fat
190,67,normal
157,49,normal
176,61,normal
171,60,normal
145,84,fat
186,47,thin
160,42,thin
147,50,normal
154,49,normal
162,49,normal
160,56,normal
187,40,thin
156,80,fat
189,56,thin
144,40,normal
168,71,fat
175,84,fat
170,68,normal
178,74,normal
152,55,normal
160,74,fat
164,63,normal
177,58,normal
184,71,normal
153,62,fat
186,73,normal
161,54,normal
143,73,fat
144,64,fat
162,58,normal
189,61,thin
176,45,thin
168,72,fat
157,57,normal
164,61,normal
154,50,normal
183,67,normal
155,54,normal
166,65,normal
170,79,fat
185,83,normal
151,78,fat
161,46,thin
182,63,normal
162,62,normal
143,50,normal
184,40,thin
170,47,thin
174,82,fat
161,51,normal
147,44,normal
178,77,normal
183,54,thin
169,79,fat
173,57,normal
172,40,thin
169,49,thin
161,63,normal
168,78,fat
150,62,fat
166,54,normal
167,62,normal
162,85,fat
148,41,normal
151,78,fat
162,74,fat
181,41,thin
141,76,fat
153,73,fat
181,76,normal
188,57,thin
187,40,thin
185,72,normal
186,56,thin
151,78,fat
164,85,fat
143,65,fat
184,61,thin
181,55,thin
155,60,normal
171,54,thin
151,78,fat
142,77,fat
146,41,normal
157,74,fat
174,63,normal
182,79,normal
150,50,normal
177,82,fat
189,80,normal
175,52,thin
180,66,normal
184,80,normal
151,80,fat
154,64,fat
152,70,fat
182,55,thin
182,73,normal
156,72,fat
170,50,thin
142,59,fat
155,43,thin
166,85,fat
188,82,normal
173,65,normal
176,77,normal
162,71,fat
171,78,fat
162,83,fat
156,72,fat
155,59,normal
143,71,fat
146,63,fat
142,58,fat
190,58,thin
159,53,normal
153,52,normal
140,73,fat
162,82,fat
172,82,fat
154,71,fat
171,80,fat
175,85,fat
167,51,thin
146,75,fat
168,69,normal
171,79,fat
166,45,thin
176,47,thin
177,43,thin
155,75,fat
187,56,thin
186,42,thin
157,70,fat
142,47,normal
170,54,normal
152,69,fat
155,60,normal
149,72,fat
161,42,thin
171,84,fat
173,42,thin
175,50,thin
163,74,fat
189,83,normal
167,40,thin
156,64,fat
141,50,fat
170,46,thin
170,83,fat
179,75,normal
143,67,fat
183,60,thin
190,53,thin
168,48,thin
157,45,thin
181,59,thin
159,78,fat
140,79,fat
179,84,fat
183,68,normal
153,47,normal
167,79,fat
145,58,fat
161,52,normal
141,77,fat
163,84,fat
143,58,fat
187,74,normal
144,45,normal
186,80,normal
169,42,thin
143,75,fat
187,50,thin
143,67,fat
187,70,normal
157,83,fat
143,82,fat
190,50,thin
190,81,normal
164,82,fat
158,45,thin
167,76,fat
185,43,thin
178,57,thin
187,42,thin
158,82,fat
161,71,fat
180,44,thin
189,44,thin
179,40,thin
142,80,fat
186,56,thin
167,57,normal
175,80,fat
141,42,normal
167,58,normal
185,63,thin
152,44,normal
178,59,normal
170,81,fat
167,78,fat
148,54,normal
176,70,normal
156,73,fat
141,57,fat
190,60,thin
184,79,normal
162,58,normal
149,83,fat
154,81,fat
188,46,thin
181,54,thin
173,53,thin
141,70,fat
150,47,normal
154,84,fat
145,58,fat
156,61,fat
189,50,thin
184,42,thin
166,70,fat
179,43,thin
176,60,normal
149,44,normal
182,57,thin
144,63,fat
176,77,normal
155,54,normal
181,71,normal
188,50,thin
166,52,normal
141,71,fat
181,50,thin
176,53,thin
151,42,thin
167,56,normal
186,52,thin
189,49,thin
185,82,normal
179,67,normal
155,43,thin
143,68,fat
180,43,thin
177,51,thin
146,71,fat
188,77,normal
150,55,normal
155,51,normal
149,85,fat
146,53,normal
190,77,normal
187,43,thin
175,83,fat
159,63,normal
167,51,thin
168,54,normal
172,79,fat
146,76,fat
170,74,fat
140,73,fat
186,43,thin
160,82,fat
185,76,normal
151,62,fat
173,84,fat
163,53,normal
158,69,fat
156,56,normal
189,44,thin
147,49,normal
153,64,fat
163,56,normal
174,65,normal
162,69,fat
177,76,normal
178,53,thin
171,72,normal
152,55,normal
180,59,thin
144,80,fat
162,59,normal
141,63,fat
160,58,normal
153,44,normal
149,45,normal
187,72,normal
188,77,normal
144,46,normal
162,65,normal
159,47,normal
142,62,fat
162,59,normal
175,84,fat
147,72,fat
176,76,normal
165,74,fat
166,84,fat
171,43,thin
174,67,normal
158,83,fat
142,42,normal
165,50,thin
143,58,fat
189,49,thin
175,66,normal
166,42,thin
178,57,thin
188,43,thin
177,70,normal
162,56,normal
189,76,normal
144,65,fat
140,68,fat
171,80,fat
179,61,normal
148,83,fat
164,47,thin
164,63,normal
184,47,thin
178,57,thin
154,80,fat
166,56,normal
177,71,normal
170,44,thin
145,48,normal
154,85,fat
154,41,thin
187,46,thin
151,74,fat
151,68,fat
145,74,fat
154,61,fat
160,62,normal
176,65,normal
182,85,fat
160,73,fat
170,70,normal
141,40,normal
189,79,normal
157,77,fat
150,52,normal
154,56,normal
176,47,thin
175,45,thin
164,48,thin
180,84,fat
156,57,normal
171,61,normal
148,58,fat
168,72,fat
175,51,thin
162,81,fat
177,63,normal
165,47,thin
158,45,thin
183,67,normal
187,49,thin
147,41,normal
152,52,normal
178,69,normal
189,46,thin
186,79,normal
142,55,fat
177,84,fat
187,67,normal
158,51,normal
153,66,fat
158,66,fat
181,76,normal
172,71,normal
183,59,thin
163,51,normal
146,52,normal
141,67,fat
169,64,normal
171,82,fat
176,43,thin
161,55,normal
145,69,fat
155,79,fat
182,84,fat
159,79,fat
167,43,thin
178,44,thin
151,66,fat
164,54,normal
156,72,fat
163,61,normal
189,79,normal
151,57,normal
175,68,normal
188,66,normal
146,47,normal
170,61,normal
160,68,fat
181,44,thin
162,63,normal
184,61,thin
147,63,fat
152,49,normal
149,53,normal
144,72,fat
140,74,fat
169,57,normal
158,53,normal
165,83,fat
186,80,normal
161,60,normal
151,54,normal
182,81,normal
155,73,fat
166,55,normal
155,45,normal
187,49,thin
173,62,normal
143,84,fat
155,70,fat
176,56,thin
157,47,normal
154,49,normal
185,55,thin
140,63,fat
177,41,thin
149,61,fat
168,42,thin
144,66,fat
187,69,normal
184,49,thin
168,61,normal
143,49,normal
158,63,fat
143,73,fat
161,65,fat
182,51,thin
175,74,normal
149,76,fat
175,56,thin
146,53,normal
168,48,thin
182,76,normal
172,44,thin
151,71,fat
142,56,fat
147,85,fat
152,77,fat
148,43,normal
140,52,fat
140,83,fat
160,48,normal
180,55,thin
170,73,fat
153,53,normal
149,57,fat
176,56,thin
178,73,normal
175,54,thin
180,54,thin
156,56,normal
145,76,fat
162,53,normal
143,76,fat
179,46,thin
156,43,thin
164,51,normal
173,68,normal
189,61,thin
188,69,normal
147,77,fat
190,40,thin
164,61,normal
173,85,fat
181,80,normal
140,50,fat
143,71,fat
141,70,fat
154,71,fat
160,48,normal
148,57,fat
140,59,fat
171,51,thin
145,60,fat
182,71,normal
187,65,normal
150,62,fat
173,61,normal
168,67,normal
186,76,normal
172,51,thin
159,51,normal
140,72,fat
189,81,normal
164,72,fat
164,57,normal
184,55,thin
148,68,fat
166,74,fat
155,46,normal
140,55,fat
164,79,fat
162,82,fat
164,68,fat
179,40,thin
140,48,normal
175,57,normal
174,56,thin
185,59,thin
154,52,normal
162,46,thin
144,52,fat
181,41,thin
173,70,normal
187,44,thin
190,42,thin
145,73,fat
144,51,normal
185,83,normal
157,58,normal
146,67,fat
170,54,normal
180,64,normal
172,63,normal
171,61,normal
185,75,normal
185,63,thin
174,44,thin
187,85,normal
144,48,normal
181,62,normal
156,63,fat
146,62,fat
172,41,thin
170,66,normal
170,72,normal
167,40,thin
186,74,normal
168,78,fat
169,84,fat
153,85,fat
186,85,normal
180,54,thin
141,75,fat
181,51,thin
187,48,thin
171,68,normal
179,61,normal
178,66,normal
161,45,thin
188,68,normal
174,45,thin
185,44,thin
179,71,normal
180,49,thin
157,79,fat
178,47,thin
154,80,fat
180,59,thin
152,84,fat
182,66,normal
179,47,thin
179,63,normal
160,53,normal
172,76,fat
185,62,thin
183,55,thin
172,59,normal
160,41,thin
176,57,thin
180,53,thin
170,58,normal
161,59,normal
144,51,normal
187,45,thin
147,63,fat
156,55,normal
149,74,fat
169,45,thin
161,57,normal
149,63,fat
159,74,fat
154,45,normal
173,44,thin
140,61,fat
153,57,normal
154,42,thin
160,76,fat
174,54,thin
172,60,normal
180,66,normal
185,80,normal
187,57,thin
160,53,normal
155,69,fat
175,72,normal
178,47,thin
140,60,fat
149,56,fat
148,69,fat
188,49,thin
187,51,thin
157,58,normal
149,81,fat
181,77,normal
156,51,normal
146,44,normal
182,78,normal
156,64,fat
176,75,normal
190,46,thin
156,68,fat
185,54,thin
170,62,normal
150,64,fat
160,42,thin
152,64,fat
174,63,normal
180,61,normal
148,73,fat
172,55,normal
147,60,fat
143,56,fat
177,74,normal
158,52,normal
162,71,fat
146,74,fat
184,84,normal
171,63,normal
173,73,normal
161,59,normal
172,40,thin
142,75,fat
147,60,fat
162,77,fat
189,48,thin
146,82,fat
177,43,thin
169,45,thin
163,57,normal
187,82,normal
141,60,fat
162,66,fat
182,43,thin
164,73,fat
167,84,fat
140,77,fat
148,77,fat
159,75,fat
173,48,thin
152,66,fat
183,54,thin
187,64,thin
162,75,fat
172,70,normal
153,58,normal
176,75,normal
148,84,fat
180,43,thin
140,60,fat
170,63,normal
153,60,fat
156,76,fat
140,40,normal
164,64,normal
182,79,normal
156,56,normal
164,44,thin
171,40,thin
153,69,fat
164,85,fat
163,51,normal
188,71,normal
149,49,normal
150,65,fat
175,76,normal
141,79,fat
178,72,normal
175,51,thin
145,58,fat
170,84,fat
148,46,normal
145,41,normal
188,59,thin
181,50,thin
187,68,normal
187,65,normal
174,76,fat
170,67,normal
176,84,fat
179,66,normal
188,48,thin
169,85,fat
182,68,normal
182,63,normal
149,81,fat
158,79,fat
156,45,thin
145,66,fat
165,43,thin
165,69,fat
142,73,fat
171,45,thin
155,79,fat
178,62,normal
177,78,normal
183,80,normal
169,40,thin
177,63,normal
190,52,thin
170,55,normal
168,63,normal
159,46,thin
158,57,normal
152,78,fat
158,46,thin
151,46,normal
168,50,thin
146,52,normal
158,73,fat
148,76,fat
157,67,fat
142,82,fat
156,79,fat
184,66,normal
182,82,normal
161,58,normal
180,50,thin
177,71,normal
155,82,fat
165,47,thin
164,79,fat
142,66,fat
142,59,fat
166,72,fat
170,76,fat
185,41,thin
173,82,fat
184,67,normal
145,40,normal
187,40,thin
158,78,fat
172,85,fat
187,51,thin
183,54,thin
155,40,thin
